text,label
Pendapatan dari sponsorship,income
Pendapatan dari endorsement,income
Pendapatan dari iklan,income
Pendapatan dari blog,income
Pendapatan dari newsletter,income
Pendapatan dari membership,income
Pendapatan dari kursus,income
Pendapatan dari ebook,income
Pendapatan dari template,income
Pendapatan dari desain,income
Pendapatan dari foto,income
Pendapatan dari video,income
Pendapatan dari audio,income
Pendapatan dari coding,income
Pendapatan dari project management,income
Pendapatan dari QA,income
Pendapatan dari DevOps,income
Pendapatan dari data science,income
Pendapatan dari machine learning,income
Pendapatan dari AI,income
Pendapatan dari cyber security,income
Pendapatan dari network,income
Pendapatan dari database,income
Pendapatan dari cloud,income
Pendapatan dari mobile dev,income
Pendapatan dari web dev,income
Pendapatan dari game dev,income
Pendapatan dari blockchain,income
Pendapatan dari crypto,income
Pendapatan dari NFT,income
Pendapatan dari metaverse,income
Pendapatan dari AR/VR,income
Pendapatan dari 3D,income
Pendapatan dari animation,income
Pendapatan dari VFX,income
Pendapatan dari CGI,income
Pendapatan dari rendering,income
Pendapatan dari editing,income
Pendapatan dari color grading,income
Pendapatan dari production,income
Pendapatan dari film,income
Pendapatan dari music,income
Pendapatan dari voice over,income
Pendapatan dari translation,income
Pendapatan dari copywriting,income
Pendapatan dari content writing,income
Pendapatan dari social media,income
Pendapatan dari community management,income
Pendapatan dari customer service,income
Pendapatan dari sales,income
Pendapatan dari marketing,income
Pendapatan dari branding,income
Pendapatan dari PR,income
Pendapatan dari event organizer,income
Pendapatan dari wedding organizer,income
Pendapatan dari tour guide,income
Pendapatan dari travel agent,income
Pendapatan dari flight attendant,income
Pendapatan dari pilot,income
Pendapatan dari captain,income
Pendapatan dari engineer,income
Pendapatan dari scientist,income
Pendapatan dari researcher,income
Pendapatan dari lecturer,income
Pendapatan dari teacher,income
Pendapatan dari tutor,income
Pendapatan dari mentor,income
Pendapatan dari coach,income
Pendapatan dari trainer,income
Pendapatan dari consultant,income
Pendapatan dari analyst,income
Pendapatan dari accountant,income
Pendapatan dari auditor,income
Pendapatan dari lawyer,income
Pendapatan dari notary,income
Pendapatan dari doctor,income
Pendapatan dari nurse,income
Pendapatan dari pharmacist,income
Pendapatan dari dentist,income
Pendapatan dari vet,income
Pendapatan dari psychologist,income
Pendapatan dari therapist,income
Pendapatan dari social worker,income
Pendapatan dari civil servant,income
Pendapatan dari police,income
Pendapatan dari army,income
Pendapatan dari firefighter,income
Pendapatan dari paramedic,income
Pendapatan dari diver,income
Pendapatan dari geologist,income
Pendapatan dari architect,income
Pendapatan dari interior designer,income
Pendapatan dari landscape architect,income
Pendapatan dari urban planner,income
Pendapatan dari technician,income
Pendapatan dari mechanic,income
Pendapatan dari electrician,income
Pendapatan dari plumber,income
Pendapatan dari construction,income
Pendapatan dari labor,income
Pendapatan dari farmer,income
Pendapatan dari fisherman,income
Pendapatan dari rancher,income
Pendapatan dari miner,income
Pendapatan dari oil worker,income
Pendapatan dari gas worker,income
Pendapatan dari solar worker,income
Pendapatan dari wind worker,income
Pendapatan dari hydro worker,income
Pendapatan dari biomass worker,income
Pendapatan dari geothermal worker,income
Pendapatan dari nuclear worker,income
Bayar konsultasi dokter umum,healthcare
Beli obat di apotek,healthcare
Check up kesehatan tahunan,healthcare
Bayar BPJS Kesehatan,healthcare
Konsultasi gigi,healthcare
Beli vitamin dan suplemen,healthcare
Bayar rawat inap rumah sakit,healthcare
Konsultasi psikolog,healthcare
Beli obat resep dokter,healthcare
Cek golongan darah,healthcare
Vaksinasi Covid-19,healthcare
Konsultasi spesialis mata,healthcare
Beli kacamata,healthcare
Bayar fisioterapi,healthcare
Konsultasi dokter kulit,healthcare
Beli obat batuk pilek,healthcare
Cek kehamilan,healthcare
Bayar persalinan,healthcare
Beli susu bayi,healthcare
Bayar imunisasi bayi,healthcare
Konsultasi gizi,healthcare
Beli alat kesehatan,healthcare
Cek kolesterol,healthcare
Cek gula darah,healthcare
Cek tekanan darah,healthcare
Bayar dokter spesialis jantung,healthcare
Beli obat jantung,healthcare
Bayar terapi okupasi,healthcare
Konsultasi THT,healthcare
Beli obat alergi,healthcare
Cek kesehatan mental,healthcare
Bayar psikiater,healthcare
Beli obat penenang,healthcare
Konsultasi ortopedi,healthcare
Beli obat patah tulang,healthcare
Bayar operasi,healthcare
Bayar perawatan luka,healthcare
Beli perban dan plester,healthcare
Konsultasi urologi,healthcare
Beli obat ginjal,healthcare
Cek fungsi hati,healthcare
Cek fungsi paru-paru,healthcare
Konsultasi paru,healthcare
Beli obat asma,healthcare
Bayar terapi pernapasan,healthcare
Konsultasi kanker,healthcare
Beli obat kemoterapi,healthcare
Bayar MRI,healthcare
Bayar CT Scan,healthcare
Bayar USG,healthcare
Bayar EKG,healthcare
Bayar EEG,healthcare
Beli alat cek tekanan darah,healthcare
Beli alat cek gula darah,healthcare
Beli termometer,healthcare
Beli masker medis,healthcare
Beli hand sanitizer medis,healthcare
Bayar dokter hewan,healthcare
Beli obat hewan,healthcare
Vaksinasi hewan peliharaan,healthcare
Konsultasi dokter mata,healthcare
Beli lensa kontak,healthcare
Bayar periksa telinga,healthcare
Beli alat bantu dengar,healthcare
Konsultasi dokter saraf,healthcare
Beli obat saraf,healthcare
Bayar terapi saraf,healthcare
Konsultasi dokter bedah,healthcare
Bayar biaya kamar rumah sakit,healthcare
Beli obat maag,healthcare
Beli obat sakit kepala,healthcare
Beli obat demam,healthcare
Beli obat flu,healthcare
Konsultasi dokter anak,healthcare
Beli obat cacingan,healthcare
Beli obat diare,healthcare
Beli obat sembelit,healthcare
Konsultasi dokter kandungan,healthcare
Beli obat KB,healthcare
Bayar tes kehamilan,healthcare
Konsultasi infertilitas,healthcare
Beli obat penambah darah,healthcare
Beli obat osteoporosis,healthcare
Konsultasi reumatologi,healthcare
Beli obat sendi,healthcare
Bayar terapi fisik,healthcare
Beli alat pijat,healthcare
Konsultasi estetika,healthcare
Beli skincare medis,healthcare
Beli sunscreen medis,healthcare
Bayar treatment wajah medis,healthcare
Konsultasi kedokteran olahraga,healthcare
Beli obat cedera olahraga,healthcare
Bayar medical check up,healthcare
Cek kesehatan umum,healthcare
Konsultasi dokter spesialis paru,healthcare
Beli obat TBC,healthcare
Bayar perawatan paliatif,healthcare
Konsultasi geriatri,healthcare
Beli obat lansia,healthcare
Bayar perawatan lansia,healthcare
Beli alat bantu jalan,healthcare
Beli kursi roda,healthcare
Bayar perawat home care,healthcare
Konsultasi gizi anak,healthcare
Beli obat cacing,healthcare
Bayar imunisasi polio,healthcare
Bayar imunisasi hepatitis,healthcare
Bayar imunisasi DPT,healthcare
Bayar imunisasi MMR,healthcare
Beli vitamin D,healthcare
Beli vitamin B kompleks,healthcare
Beli vitamin E,healthcare
Beli suplemen kalsium,healthcare
Beli suplemen zat besi,healthcare
Beli suplemen omega 3,healthcare
Beli suplemen protein,healthcare
Konsultasi dokter kulit dan kelamin,healthcare
Beli obat jerawat,healthcare
Beli obat kadas,healthcare
Beli obat panu,healthcare
Bayar perawatan eksim,healthcare
Konsultasi mata minus,healthcare
Beli obat tetes mata,healthcare
Beli obat tetes telinga,healthcare
Konsultasi THT spesialis,healthcare
Beli obat hidung tersumbat,healthcare
Bayar periksa telinga dalam,healthcare
Konsultasi gigi anak,healthcare
Bayar cabut gigi,healthcare
Bayar tambal gigi,healthcare
Bayar behel gigi,healthcare
Bayar scaling gigi,healthcare
Bayar pemutihan gigi,healthcare
Beli obat sakit gigi,healthcare
Beli pasta gigi medis,healthcare
Konsultasi jantung,healthcare
Beli obat jantung koroner,healthcare
Bayar periksa EKG,healthcare
Bayar periksa treadmill,healthcare
Konsultasi neurologi,healthcare
Bayar periksa EEG,healthcare
Beli obat epilepsi,healthcare
Konsultasi ginjal,healthcare
Beli obat gagal ginjal,healthcare
Bayar cuci darah,healthcare
Konsultasi liver,healthcare
Beli obat hepatitis,healthcare
Konsultasi pankreas,healthcare
Beli obat diabetes,healthcare
Bayar terapi insulin,healthcare
Beli alat suntik insulin,healthcare
Konsultasi tiroid,healthcare
Beli obat tiroid,healthcare
Bayar terapi hormon,healthcare
Beli obat herbal,healthcare
Konsultasi akupunktur,healthcare
Bayar terapi bekam,healthcare
Beli obat tradisional,healthcare
Bayar pijat terapi,healthcare
Konsultasi homeopati,healthcare
Beli obat homeopati,healthcare
Bayar refleksi,healthcare
Konsultasi naturopati,healthcare
Beli obat naturopati,healthcare
Bayar terapi oksigen,healthcare
Beli tabung oksigen,healthcare
Beli nebulizer,healthcare
Beli oximeter,healthcare
Beli stetoskop,healthcare
Beli tensimeter,healthcare
Beli timbangan digital,healthcare
Beli alat tes urine,healthcare
Beli alat tes darah,healthcare
Bayar laboratorium darah,healthcare
Bayar laboratorium urine,healthcare
Bayar laboratorium feses,healthcare
Bayar rontgen,healthcare
Bayar mammogram,healthcare
Bayar pap smear,healthcare
Bayar kolonoskopi,healthcare
Bayar endoskopi,healthcare
Bayar biopsi,healthcare
Konsultasi dokter spesialis bedah plastik,healthcare
Bayar operasi plastik medis,healthcare
Beli obat luka bakar,healthcare
Bayar perawatan luka bakar,healthcare
Konsultasi dokter spesialis kelamin,healthcare
Beli obat HIV,healthcare
Konsultasi hepatitis,healthcare
Konsultasi dokter spesialis tropis,healthcare
Beli obat malaria,healthcare
Beli obat demam berdarah,healthcare
Bayar perawatan dengue,healthcare
Konsultasi zoonosis,healthcare
Beli obat rabies,healthcare
Bayar vaksin rabies,healthcare
Konsultasi alergi,healthcare
Bayar terapi alergi,healthcare
Konsultasi asma,healthcare
Bayar terapi asma,healthcare
Beli inhaler,healthcare
Bayar fisioterapi asma,healthcare
Konsultasi PPOK,healthcare
Beli obat PPOK,healthcare
Bayar terapi oksigen PPOK,healthcare
Konsultasi TB,healthcare
Beli obat TB,healthcare
Bayar perawatan TB,healthcare
Konsultasi demam tifoid,healthcare
Beli obat tifoid,healthcare
Bayar perawatan tifoid,healthcare
Konsultasi leptospirosis,healthcare
Beli obat leptospirosis,healthcare
Bayar perawatan leptospirosis,healthcare
Konsultasi antraks,healthcare
Beli obat antraks,healthcare
Bayar vaksin antraks,healthcare
Konsultasi kolera,healthcare
Beli obat kolera,healthcare
Bayar vaksin kolera,healthcare
Konsultasi hepatitis A,healthcare
Beli obat hepatitis A,healthcare
Bayar vaksin hepatitis A,healthcare
Konsultasi hepatitis B,healthcare
Beli obat hepatitis B,healthcare
Bayar vaksin hepatitis B,healthcare
Konsultasi campak,healthcare
Beli obat campak,healthcare
Bayar vaksin campak,healthcare
Konsultasi gondong,healthcare
Beli obat gondong,healthcare
Bayar vaksin gondong,healthcare
Konsultasi rubella,healthcare
Beli obat rubella,healthcare
Bayar vaksin rubella,healthcare
Konsultasi varicella,healthcare
Beli obat varicella,healthcare
Bayar vaksin varicella,healthcare
Konsultasi herpes zoster,healthcare
Beli obat herpes,healthcare
Bayar vaksin herpes,healthcare
Konsultasi HPV,healthcare
Beli obat HPV,healthcare
Bayar vaksin HPV,healthcare
Konsultasi influenza,healthcare
Beli obat influenza,healthcare
Bayar vaksin influenza,healthcare
Konsultasi pneumokokus,healthcare
Beli obat pneumokokus,healthcare
Bayar vaksin pneumokokus,healthcare
Konsultasi rotavirus,healthcare
Beli obat rotavirus,healthcare
Bayar vaksin rotavirus,healthcare
Konsultasi pertusis,healthcare
Beli obat pertusis,healthcare
Bayar vaksin pertusis,healthcare
Konsultasi difteri,healthcare
Beli obat difteri,healthcare
Bayar vaksin difteri,healthcare
Konsultasi tetanus,healthcare
Beli obat tetanus,healthcare
Bayar vaksin tetanus,healthcare
Konsultasi poliomyelitis,healthcare
Beli obat polio,healthcare
Bayar vaksin polio,healthcare
Konsultasi Japanese encephalitis,healthcare
Beli obat JE,healthcare
Bayar vaksin JE,healthcare
Konsultasi encephalitis,healthcare
Beli obat ensefalitis,healthcare
Bayar perawatan ensefalitis,healthcare
Konsultasi meningitis,healthcare
Beli obat meningitis,healthcare
Bayar perawatan meningitis,healthcare
Konsultasi sepsis,healthcare
Beli obat sepsis,healthcare
Bayar perawatan sepsis,healthcare
Konsultasi endokarditis,healthcare
Beli obat endokarditis,healthcare
Bayar perawatan endokarditis,healthcare
Konsultasi osteomielitis,healthcare
Beli obat osteomielitis,healthcare
Bayar perawatan osteomielitis,healthcare
Bayar uang kuliah semester,education
Beli buku pelajaran,education
Bayar SPP sekolah,education
Bayar les privat,education
Beli alat tulis,education
Bayar kursus bahasa Inggris,education
Bayar ujian TOEFL,education
Bayar ujian IELTS,education
Bayar pelatihan kerja,education
Beli laptop untuk sekolah,education
Bayar daftar ulang sekolah,education
Bayar seragam sekolah,education
Beli buku tulis,education
Bayar ekstrakurikuler,education
Bayar pendaftaran sekolah,education
Beli alat peraga,education
Bayar kursus coding,education
Bayar biaya magang,education
Beli buku referensi,education
Bayar jurnal akademik,education
Bayar sertifikasi profesi,education
Bayar kursus online,education
Beli headset belajar,education
Bayar printer untuk tugas,education
Beli kertas dan tinta,education
Bayar fotokopi materi,education
Bayar printing tugas,education
Bayar jilid skripsi,education
Bayar seminar akademik,education
Bayar biaya wisuda,education
Beli jas almamater,education
Bayar uang pangkal masuk,education
Bayar asrama sekolah,education
Bayar uang makan asrama,education
Bayar biaya praktikum,education
Beli kacamata baca,education
Bayar kursus matematika,education
Bayar kursus sains,education
Bayar les bimbingan belajar,education
Beli buku novel untuk tugas,education
Bayar aplikasi belajar,education
Beli tablet untuk belajar,education
Bayar internet untuk sekolah,education
Beli meja belajar,education
Beli kursi belajar,education
Beli lampu belajar,education
Bayar les vokal,education
Bayar kursus musik,education
Beli alat musik untuk sekolah,education
Bayar kursus tari,education
Bayar les olahraga,education
Beli seragam olahraga,education
Bayar biaya olimpiade,education
Bayar pendaftaran olimpiade,education
Beli soal latihan olimpiade,education
Bayar biaya penelitian,education
Beli alat lab kimia,education
Beli alat lab fisika,education
Beli alat lab biologi,education
Bayar kunjungan lapangan,education
Bayar study tour,education
Bayar biaya perpustakaan,education
Beli kartu perpustakaan,education
Bayar denda perpustakaan,education
Beli kamus,education
Beli ensiklopedia,education
Bayar kursus public speaking,education
Bayar pelatihan leadership,education
Bayar kursus desain grafis,education
Bayar kursus video editing,education
Beli buku motivasi,education
Bayar aplikasi kamus,education
Beli buku catatan,education
Beli stabilo,education
Beli pensil warna,education
Beli spidol whiteboard,education
Bayar les menulis,education
Bayar kursus jurnalistik,education
Beli buku novel,education
Bayar kursus bahasa asing,education
Bayar les bahasa Mandarin,education
Bayar les bahasa Jerman,education
Bayar les bahasa Prancis,education
Bayar les bahasa Jepang,education
Bayar les bahasa Arab,education
Bayar les bahasa Korea,education
Beli buku grammar,education
Beli buku vocabulary,education
Bayar aplikasi belajar bahasa,education
Beli buku panduan,education
Beli buku manajemen,education
Beli buku bisnis,education
Bayar kursus bisnis,education
Bayar kursus marketing,education
Bayar kursus branding,education
Beli buku investasi,education
Bayar kursus investasi,education
Beli buku keuangan,education
Bayar kursus keuangan,education
Beli buku akuntansi,education
Bayar kursus akuntansi,education
Beli buku pajak,education
Bayar kursus pajak,education
Beli buku ekonomi,education
Bayar kursus ekonomi,education
Beli buku hukum,education
Bayar kursus hukum,education
Beli buku politik,education
Bayar kursus politik,education
Beli buku sejarah,education
Bayar kursus sejarah,education
Beli buku geografi,education
Bayar kursus geografi,education
Beli buku sosiologi,education
Bayar kursus sosiologi,education
Beli buku antropologi,education
Bayar kursus antropologi,education
Beli buku psikologi,education
Bayar kursus psikologi,education
Beli buku filsafat,education
Bayar kursus filsafat,education
Beli buku sastra,education
Bayar kursus sastra,education
Beli buku seni,education
Bayar kursus seni,education
Beli buku arsitektur,education
Bayar kursus arsitektur,education
Beli buku teknik,education
Bayar kursus teknik,education
Beli buku kedokteran,education
Bayar kursus kedokteran,education
Beli buku keperawatan,education
Bayar kursus keperawatan,education
Beli buku farmasi,education
Bayar kursus farmasi,education
Beli buku kebidanan,education
Bayar kursus kebidanan,education
Beli buku komunikasi,education
Bayar kursus komunikasi,education
Beli buku public relations,education
Bayar kursus PR,education
Beli buku advertising,education
Bayar kursus advertising,education
Beli buku digital marketing,education
Bayar kursus digital marketing,education
Beli buku content marketing,education
Bayar kursus content marketing,education
Beli buku social media,education
Bayar kursus social media,education
Beli buku influencer,education
Bayar kursus influencer,education
Beli buku e-commerce,education
Bayar kursus e-commerce,education
Beli buku marketplace,education
Bayar kursus marketplace,education
Beli buku supply chain,education
Bayar kursus supply chain,education
Beli buku logistik,education
Bayar kursus logistik,education
Beli buku HRD,education
Bayar kursus HRD,education
Beli buku recruitment,education
Bayar kursus recruitment,education
Beli buku organizational,education
Bayar kursus organizational,education
Beli buku leadership,education
Bayar kursus leadership,education
Beli buku management,education
Bayar kursus management,education
Beli buku entrepreneurship,education
Bayar kursus entrepreneurship,education
Beli buku innovation,education
Bayar kursus innovation,education
Beli buku creativity,education
Bayar kursus creativity,education
Beli buku design thinking,education
Bayar kursus design thinking,education
Beli buku problem solving,education
Bayar kursus problem solving,education
Beli buku critical thinking,education
Bayar kursus critical thinking,education
Beli buku decision making,education
Bayar kursus decision making,education
Beli buku negotiation,education
Bayar kursus negotiation,education
Beli buku conflict resolution,education
Bayar kursus conflict resolution,education
Beli buku team building,education
Bayar kursus team building,education
Beli buku project management,education
Bayar kursus project management,education
Beli buku agile,education
Bayar kursus agile,education
Beli buku scrum,education
Bayar kursus scrum,education
Beli buku kanban,education
Bayar kursus kanban,education
Beli buku lean,education
Bayar kursus lean,education
Beli buku six sigma,education
Bayar kursus six sigma,education
Beli buku quality control,education
Bayar kursus quality control,education
Beli buku data analysis,education
Bayar kursus data analysis,education
Beli buku data science,education
Bayar kursus data science,education
Beli buku machine learning,education
Bayar kursus machine learning,education
Beli buku AI,education
Bayar kursus AI,education
Beli buku deep learning,education
Bayar kursus deep learning,education
Beli buku NLP,education
Bayar kursus NLP,education
Beli buku computer vision,education
Bayar kursus computer vision,education
Beli buku robotics,education
Bayar kursus robotics,education
Beli buku automation,education
Bayar kursus automation,education
Beli buku IoT,education
Bayar kursus IoT,education
Beli buku blockchain,education
Bayar kursus blockchain,education
Beli buku crypto,education
Bayar kursus crypto,education
Beli buku cybersecurity,education
Bayar kursus cybersecurity,education
Beli buku cloud computing,education
Bayar kursus cloud computing,education
Beli buku DevOps,education
Bayar kursus DevOps,education
Beli buku software engineering,education
Bayar kursus software engineering,education
Beli buku frontend,education
Bayar kursus frontend,education
Beli buku backend,education
Bayar kursus backend,education
Beli buku fullstack,education
Bayar kursus fullstack,education
Beli buku mobile dev,education
Bayar kursus mobile dev,education
Beli buku game dev,education
Bayar kursus game dev,education
Beli buku UIUX,education
Bayar kursus UIUX,education
Beli buku graphic design,education
Bayar kursus graphic design,education
Beli buku 3D,education
Bayar kursus 3D,education
Beli buku animation,education
Bayar kursus animation,education
Beli buku VFX,education
Bayar kursus VFX,education
Beli buku film making,education
Bayar kursus film making,education
Beli buku photography,education
Bayar kursus photography,education
Beli buku videography,education
Bayar kursus videography,education
Beli buku music production,education
Bayar kursus music production,education
Beli buku sound engineering,education
Bayar kursus sound engineering,education
Beli buku digital art,education
Bayar kursus digital art,education
Beli buku traditional art,education
Bayar kursus traditional art,education
Beli buku calligraphy,education
Bayar kursus calligraphy,education
Beli buku pottery,education
Bayar kursus pottery,education
Beli buku sculpture,education
Bayar kursus sculpture,education
Beli buku painting,education
Bayar kursus painting,education
Beli buku drawing,education
Bayar kursus drawing,education
Beli buku architecture design,education
Bayar kursus architecture design,education
Beli buku interior design,education
Bayar kursus interior design,education
Beli buku landscape design,education
Bayar kursus landscape design,education
Beli buku urban design,education
Bayar kursus urban design,education
Beli buku product design,education
Bayar kursus product design,education
Beli buku industrial design,education
Bayar kursus industrial design,education
Beli buku fashion design,education
Bayar kursus fashion design,education
Beli buku textile design,education
Bayar kursus textile design,education
Beli nasi goreng di abang pinggir jalan,food
Nasi Padang Sederhana,food
Makan bakso,food
Ayam Geprek Bensu,food
Warteg Bahari,food
Soto Betawi,food
Beli sate ayam,food
Mie Ayam Pakde,food
Bakmi GM,food
Kopi Kenangan,food
Janji Jiwa,food
Fore Coffee,food
Chatime,food
Mixue,food
Es Teh Indonesia,food
Haus!,food
McDonald's,food
KFC,food
Burger King,food
Pizza Hut,food
Solaria,food
HokBen,food
Yoshinoya,food
Richeese Factory,food
Domino's Pizza,food
Naik TransJakarta,transport
Bayar parkir Mall,transport
GrabBike,transport
Blue Bird,transport
Bayar PDAM,bills
Bayar WiFi,bills
Bayar Telkomsel,bills
Bayar XL,bills
Bayar Smartfren,bills
Bayar First Media,bills
Gaji bulan Juli,income
THR perusahaan,income
Fee freelance,income
Flash sale Shopee dapet diskon gede,shopping
Tokopedia checkout casing HP,shopping
Blibli order perlengkapan dapur,shopping
Lazada belanja skincare,shopping
Laptop ASUS VivoBook idaman,shopping
iPhone 15 second still good,shopping
Samsung Galaxy A55 warna ungu,shopping
Keyboard mechanical suara nyess,shopping
Mouse Logitech wireless buat kerja,shopping
Monitor LG 24 inch second,shopping
Sepatu Nike Air Max incar diskon,shopping
Baju Uniqlo oversized kekinian,shopping
Celana Levis original,shopping
Tas Eiger buat naik gunung,shopping
Sandal jepit buat ke pantai,shopping
Power bank buat darurat,shopping
Vacuum cleaner nyedot debu,shopping
Bedak online murah,shopping
Headphone Sony noise cancelling,shopping
Smartwatch Samsung baru,shopping
Keyboard wireless aesthetic,shopping
Mouse gaming RGB,shopping
Monitor curved buat gaming,shopping
Sepatu Adidas Samba,shopping
Baju H&M lagi on sale,shopping
Celana chino buat kondangan,shopping
Tas Jansport bekas tapi mulus,shopping
Dompet kulit coklat,shopping
Jam tangan Casio klasik,shopping
Blender buat juice,shopping
Parfum original murah,shopping
Tablet iPad buat gambar,shopping
Charger HP fast charging,shopping
Kabel data warna putih,shopping
Memory card 128GB,shopping
Flashdisk 64GB murah,shopping
Hardisk eksternal 1TB,shopping
Webcam buat meeting,shopping
Speaker JBL mantap suaranya,shopping
Microphone buat record,shopping
Tripod handphone,shopping
Lampu ring buat live,shopping
Jaket The North Face tipis,shopping
Kemeja Oxford putih,shopping
Hoodie polos oversized,shopping
Topi baseball hitam,shopping
Kacamata hitam ray ban,shopping
Jam Casio warna silver,shopping
Gelang silver minimalis,shopping
Cincin kayu,shopping
Skincare flash sale,shopping
Suplemen buat fit,shopping
Alat olahraga resistance band,shopping
Sepatu futsal spec,shopping
Kaos polos 3 pcs,shopping
Kaus kaki motif,shopping
Ikat pinggang kulit asli,shopping
Syal buat ke puncak,shopping
Payung lipat,shopping
Tas ransel buat traveling,shopping
Tas selempang kecil,shopping
Kotak pensil lucu,shopping
Buku tulis tebal,shopping
Pulpen gel hitam,shopping
Pensil mekanik 0.5,shopping
Penghapus putih,shopping
Penggaris busur,shopping
Kalkulator scientific,shopping
Sticky notes warna warni,shopping
Stapler mini,shopping
Cutter awet,shopping
Selotip bening,shopping
Lem fox,shopping
Amplop coklat,shopping
Map plastik,shopping
Binder warna biru,shopping
Tumbler stainless,shopping
Botol minum kaca,shopping
Kotak bekal 3 susun,shopping
Sendok garpu stainless,shopping
Piring keramik,shopping
Gelas kaca tebal,shopping
Mug polos,shopping
Panci anti lengket,shopping
Wajan penggorengan,shopping
Spatula kayu,shopping
Talenan plastik,shopping
Pisau dapur set,shopping
Saringan teh,shopping
Baskom besar,shopping
Toples kaca,shopping
Rak piring minimalis,shopping
Gantungan baju kayu,shopping
Hanger besi,shopping
Keranjang laundry anyaman,shopping
Sapu lidi,shopping
Pel dorong,shopping
Ember plastik,shopping
Keset karet,shopping
Gorden blokir cahaya,shopping
Sarung bantal motif,shopping
Sprei katun jepang,shopping
Pemeriksaan dokter umum,healthcare
Biaya rawat inap rumah sakit,healthcare
Tes darah lengkap,healthcare
Konsultasi dokter spesialis,healthcare
Vaksinasi COVID-19 booster,healthcare
Periksa ke dokter gigi,healthcare
Cabut gigi geraham,healthcare
Tambal gigi berlubang,healthcare
Pembersihan karang gigi,healthcare
Periksa mata minus,healthcare
Beli kacamata minus,healthcare
Tes gula darah puasa,healthcare
Cek asam urat,healthcare
EKG jantung,healthcare
USG perut,healthcare
Rontgen dada,healthcare
MRI otak,healthcare
CT scan,healthcare
Terapi fisik pasca cedera,healthcare
Pijat terapi,healthcare
Akupunktur,healthcare
Perawatan luka,healthcare
Bekam,healthcare
Cek Hb,healthcare
Cek trombosit,healthcare
Tes kehamilan,healthcare
USG kandungan,healthcare
Periksa kandungan,healthcare
Vaksin hepatitis B,healthcare
Vaksin DPT,healthcare
Imunisasi anak,healthcare
Vaksin flu,healthcare
Beli suplemen zinc,healthcare
Beli obat batuk,healthcare
Beli salep kulit,healthcare
Beli plester,healthcare
Beli perban,healthcare
Beli kasa steril,healthcare
Beli alkohol 70%,healthcare
Beli handsanitizer,healthcare
Beli termometer digital,healthcare
Beli strip tes gula,healthcare
Beli jamu tradisional,healthcare
Konsultasi online dokter,healthcare
Telemedicine dengan dokter,healthcare
Chat dokter di aplikasi,healthcare
Periksa ke psikolog,healthcare
Terapi mental health,healthcare
Konsultasi psikiater,healthcare
Cek kesehatan karyawan,healthcare
Medical check up tahunan,healthcare
Pemeriksaan pranikah,healthcare
Tes HIV,healthcare
Tes VDRL,healthcare
Tes tuberkulosis,healthcare
Tes malaria,healthcare
Tes demam berdarah,healthcare
Tes tipes,healthcare
Tes liver,healthcare
Tes fungsi ginjal,healthcare
Tes urine lengkap,healthcare
Tes feses,healthcare
Tes alergi,healthcare
Tes DNA,healthcare
Beli antibiotik,healthcare
Beli obat penurun panas,healthcare
Beli obat nyeri sendi,healthcare
Beli obat otot,healthcare
Beli koyo,healthcare
Beli minyak angin,healthcare
Beli balsem,healthcare
Beli inhaler asma,healthcare
Cek KB di bidan,healthcare
Pasang IUD,healthcare
Konsultasi KB,healthcare
Cek kehamilan testpack,healthcare
Vaksin HPV,healthcare
Vaksin pneumonia,healthcare
Vaksin rotavirus,healthcare
Vaksin MR,healthcare
Vaksin polio,healthcare
Donor darah,healthcare
Transfusi darah,healthcare
Periksa prostat,healthcare
Periksa payudara,healthcare
Mammografi,healthcare
Pap smear,healthcare
Periksa reproduksi,healthcare
Konsultasi menyusui,healthcare
Konsultasi MPASI,healthcare
Terapi okupasi,healthcare
Terapi wicara,healthcare
Periksa pendengaran,healthcare
Tes audiometri,healthcare
Periksa telinga,healthcare
Periksa hidung,healthcare
Periksa tenggorokan,healthcare
Endoskopi,healthcare
Kolonskopi,healthcare
Bronkoskopi,healthcare
Beli susu khusus kesehatan,healthcare
Beli makanan kesehatan,healthcare
Beli madu,healthcare
Beli propolis,healthcare
Beli echinacea,healthcare
Beli minyak ikan,healthcare
Beli kalsium,healthcare
Beli zat besi,healthcare
Beli magnesium,healthcare
Beli probiotics,healthcare
Beli kolagen,healthcare
Beli serum wajah,healthcare
Beli tabir surya,healthcare
Beli pelembab kulit,healthcare
Konsultasi dermatologi,healthcare
Periksa jerawat,healthcare
Perawatan jerawat,healthcare
Facial medis,healthcare
Perawatan kulit laser,healthcare
Periksa ketombe,healthcare
Perawatan rambut rontok,healthcare
Cek kadar hormon,healthcare
Tes tiroid,healthcare
Tes insulin,healthcare
Cek vitamin D,healthcare
Cek vitamin B12,healthcare
Cek kadar ferritin,healthcare
Langganan Skillshare,education
Langganan MasterClass,education
Langganan RuangGuru,education
Langganan Zenius,education
Bayar kelas bahasa di Cakap,education
Bayar kelas bahasa di Duolingo Super,education
Bayar ielts simulator,education
Bayar toefl prediction test,education
Beli e-book pendidikan,education
Beli jurnal akademik,education
Bayar akses jurnal online,education
Bayar fotokopi materi kuliah,education
Bayar print tugas,education
Bayar print skripsi,education
Bayar jilid tesis,education
Bayar toga wisuda,education
Bayar biaya praktikum kimia,education
Bayar biaya praktikum fisika,education
Bayar biaya praktikum biologi,education
Bayar biaya praktikum anatomi,education
